 , C00, C05, C17, C26, C31, C32, C34, C36, C37, C39, C41
Time(s)/Cell Status, undecided, undecided, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
110.5,0.000118724,0.01851044,0.1739979,1.202127,0.1600384,0.08257707,2.65486,0.3425009,0.02556621,0.3589661,0.05458251
110.6,0.000113532,0.01770999,0.1667299,1.152816,0.1534743,0.079105,2.708482,0.3284183,0.02451803,0.344202,0.05236587
110.7,0.000108568,0.01694415,0.1849331,1.138396,0.1471795,0.07577892,2.694243,0.3149147,0.02351283,0.3532801,0.05023925
110.8,0.00010382,0.01621142,0.1866395,1.103952,0.1411429,0.0725927,2.654391,0.3108385,0.02254884,0.3387499,0.048199
110.9,9.93E-05,0.01551039,0.1833756,1.058668,0.1353539,0.06954044,2.597517,0.4053487,0.02162438,0.3248173,0.0462416
111,9.49E-05,0.01483967,0.1757159,1.221722,0.1298023,0.07121868,2.749955,0.388682,0.02073781,0.3665405,0.0443637
111.1,9.08E-05,0.01419795,0.2079488,1.171608,0.1768921,0.1089346,2.638789,0.3727006,0.01988759,0.3525813,0.04256206
111.2,8.68E-05,0.01358398,0.1992626,1.123549,0.1696368,0.5057358,2.849459,0.3573762,0.01907223,0.4075496,0.04083358
111.3,8.30E-05,0.01299656,0.1909393,1.077461,0.1626791,0.4844714,2.73427,0.3513367,0.0182903,0.3907873,0.07138471
111.4,7.94E-05,0.01243455,0.1829636,1.1327,0.1560068,1.208937,2.818803,0.3368908,0.01754043,0.3842296,0.06848573
111.5,7.59E-05,0.01189683,0.1753211,1.086237,0.1496081,1.197781,2.896665,0.3230389,0.0168213,0.3684264,0.06570447
111.6,7.26E-05,0.01138237,0.1679978,1.118269,0.1434719,2.009723,2.926055,0.3255642,0.01613165,0.3532733,0.06303617
111.7,6.94E-05,0.01089016,0.1609804,1.111731,0.1375874,1.925221,2.80777,0.312178,0.01547028,0.3387434,0.07290564
111.8,6.64E-05,0.01041923,0.1625857,1.19721,0.1319442,2.316621,2.786149,0.2993422,0.01483603,0.3483287,0.06994489
111.9,6.35E-05,0.00996867,0.1557944,1.181328,0.1265325,2.482985,2.814278,0.2870341,0.01422777,0.3340022,0.06710438
112,6.07E-05,0.009537591,0.1492867,1.13287,0.1213427,2.744217,2.840415,0.2785017,0.01572561,0.4011753,0.06437922
112.1,5.81E-05,0.009125153,0.1430509,1.0864,0.1163658,2.628832,2.945337,0.2670506,0.01508089,0.3846751,0.06176474
112.2,5.55E-05,0.00873055,0.2053974,1.041836,0.111593,2.919499,2.829133,0.2560703,0.0144626,0.3688537,0.08023227
112.3,5.31E-05,0.008353012,0.1968178,1.161606,0.107016,2.985827,3.042222,0.2455414,0.01386965,0.3711239,0.09104569
112.4,5.08E-05,0.007991799,0.1885966,1.113957,0.1283547,2.908557,3.066271,0.2372227,0.01330102,0.3558598,0.08734826
112.5,4.85E-05,0.007646206,0.1807188,1.137964,0.1410722,3.05027,3.010735,0.2274688,0.0127557,0.3412235,0.09168115
112.6,4.64E-05,0.007315558,0.17317,1.091285,0.1369538,3.10892,3.026977,0.2386206,0.02942556,0.3713473,0.08795791
112.7,4.44E-05,0.006999209,0.1659366,1.062005,0.1313366,2.978201,2.97713,0.2288092,0.02821916,0.356074,0.08438588
112.8,4.25E-05,0.006696539,0.1905884,1.084408,0.1259497,3.22003,2.97489,0.2194013,0.02706222,0.3414289,0.08095891
112.9,4.06E-05,0.006406958,0.1826274,1.039926,0.1207839,3.109272,2.9682,0.2103801,0.02595271,0.3273861,0.07767111
113,3.88E-05,0.006129899,0.1749989,1.046126,0.1479132,3.246204,3.033525,0.2480079,0.02488869,0.3139209,0.08104349
113.1,3.71E-05,0.005864821,0.1676891,1.003214,0.1418464,3.263127,3.239927,0.2378106,0.0238683,0.3010095,0.07931679
113.2,3.55E-05,0.005611206,0.1606846,1.055453,0.1360286,3.278386,3.108954,0.2280325,0.02288974,0.2886292,0.07609569
113.3,3.39E-05,0.005368559,0.1539727,1.01327,0.1304493,3.196267,3.198368,0.2291281,0.02195129,0.3558617,0.07300539
113.4,3.25E-05,0.005136404,0.1515587,0.9717054,0.1250989,3.188989,3.069075,0.2197071,0.02105132,0.3412253,0.07353625
113.5,3.10E-05,0.004914288,0.145228,0.9318463,0.1199679,3.146352,2.945009,0.2106734,0.02018825,0.3271909,0.07054988
113.6,2.97E-05,0.004701777,0.1847537,1.006877,0.1150474,3.359715,3.135914,0.2520116,0.01936057,0.3137338,0.0676848
113.7,2.84E-05,0.004498457,0.1770364,1.013643,0.1217374,3.338022,3.159117,0.2416497,0.01856682,0.3008301,0.06493607
113.8,2.71E-05,0.004303928,0.1696415,0.9720635,0.1309273,3.207469,3.03141,0.2317137,0.01780561,0.3591482,0.06229897
113.9,2.60E-05,0.004117812,0.1804103,1.0111,0.1284261,3.319005,3.181912,0.2355287,0.01828261,0.3443766,0.06186112
114,2.48E-05,0.003939743,0.1728744,0.9780217,0.1231587,3.337756,3.182558,0.3148044,0.01753306,0.3504928,0.05934889
114.1,2.37E-05,0.003769375,0.1656533,0.9379035,0.1181073,3.425611,3.126297,0.3018606,0.01681423,0.3360772,0.05693869
114.2,2.27E-05,0.003606375,0.1649942,0.8994309,0.1132631,3.328861,3.132797,0.289449,0.01612487,0.348638,0.07778522
114.3,2.17E-05,0.003450423,0.1581022,0.9935341,0.1621748,3.295035,3.006155,0.2775477,0.01546378,0.3342987,0.0746263
114.4,2.08E-05,0.003301215,0.1514982,0.9527796,0.1555232,3.250123,3.218923,0.2661358,0.01482979,0.3205492,0.07159568
114.5,1.99E-05,0.003158459,0.14517,1.02671,0.1491444,3.164904,3.149498,0.2997833,0.01452019,0.3073652,0.06868812
114.6,1.90E-05,0.003021876,0.1391061,0.9845947,0.1430271,3.366188,3.16299,0.2874571,0.01392488,0.2947235,0.06589865
114.7,1.82E-05,0.0028912,0.1332955,0.9442068,0.1371608,3.499211,3.212183,0.2756377,0.01335399,0.2826017,0.08030596
114.8,1.74E-05,0.002766175,0.1277277,0.9928486,0.1315351,3.352082,3.082332,0.2643043,0.03535908,0.2709784,0.07704467
114.9,1.66E-05,0.002646556,0.1223924,0.9521222,0.1261402,3.287412,3.172859,0.2534369,0.03390941,0.3875699,0.07391583
115,1.59E-05,0.00253211,0.11728,0.9309219,0.1209665,3.307907,3.24264,0.2430163,0.03251918,0.3716294,0.07820307
115.1,1.52E-05,0.002422613,0.1159902,0.8927357,0.1364909,3.281335,3.380741,0.2817244,0.03118595,0.3563445,0.07502718
115.2,1.45E-05,0.002317851,0.1111452,0.9366571,0.1308927,3.282733,3.258399,0.2701408,0.02990738,0.3416882,0.07198028
115.3,1.39E-05,0.002217619,0.1065026,0.8982356,0.1255241,3.288182,3.126679,0.2678915,0.02868122,0.3276348,0.06905711
115.4,1.33E-05,0.002121722,0.1565229,0.9322194,0.1205971,3.375413,3.302572,0.2568766,0.02750534,0.3141594,0.06625265
115.5,1.27E-05,0.002029971,0.1738502,0.8939799,0.1156508,3.268141,3.169066,0.2463146,0.02637766,0.3012382,0.06356208
115.6,1.21E-05,0.001942188,0.1665883,0.8752677,0.1109073,3.326998,3.088084,0.2838092,0.02529622,0.3362829,0.06098078
115.7,1.16E-05,0.001858202,0.1596298,0.9172104,0.1063584,3.384555,3.36154,0.3435243,0.02425911,0.3224518,0.05850431
115.8,1.11E-05,0.001777847,0.152962,0.8795866,0.1019961,3.242247,3.261043,0.3293996,0.02326453,0.3091896,0.05612841
115.9,1.06E-05,0.001700967,0.1465726,0.8759003,0.1400084,3.224102,3.298535,0.3158557,0.02231072,0.2964728,0.05384899
116,1.02E-05,0.001627411,0.1404502,0.8399711,0.1342659,3.088541,3.183159,0.3155073,0.02139602,0.4103411,0.05341684
116.1,9.71E-06,0.001557036,0.1345835,0.8055156,0.1287589,3.229017,3.124435,0.3052229,0.02051882,0.393464,0.05124755
116.2,9.28E-06,0.001489704,0.1289618,0.7724736,0.1234778,3.327902,3.224947,0.292673,0.01967758,0.377281,0.09814299
116.3,8.88E-06,0.001425285,0.123575,0.7705283,0.1184133,3.26768,3.274611,0.2809927,0.01887083,0.3617637,0.09415733
116.4,8.49E-06,0.00136365,0.1184132,0.8674697,0.1135566,3.130286,3.231126,0.2694392,0.01809715,0.3468845,0.09033354
116.5,8.12E-06,0.001304682,0.113467,0.8903893,0.108899,3.311601,3.260599,0.2583606,0.0173552,0.3326174,0.08666503
116.6,7.76E-06,0.001248263,0.1087274,0.8538657,0.1044325,3.441677,3.380981,0.2477376,0.01664366,0.318937,0.0831455
116.7,7.42E-06,0.001194284,0.1041857,0.877477,0.1001492,3.296967,3.354784,0.2375514,0.0159613,0.3058193,0.0797689
116.8,7.10E-06,0.001142639,0.09983382,0.8414831,0.1098721,3.158342,3.277709,0.227784,0.01530691,0.3261749,0.07652942
116.9,6.79E-06,0.001093227,0.09566369,0.8441046,0.1053657,3.101058,3.300665,0.2184182,0.01467935,0.3127595,0.07342151
117,6.49E-06,0.001045952,0.09166774,0.8094796,0.1126503,3.369849,3.28091,0.2700215,0.01407752,0.3642929,0.07043981
117.1,6.21E-06,0.001000722,0.1166297,0.7762749,0.1272596,3.299173,3.416485,0.2589191,0.01350037,0.3493098,0.06757919
117.2,5.94E-06,0.000957447,0.1117579,0.7851134,0.12204,3.16602,3.422098,0.2482731,0.01294687,0.3349429,0.06483475
117.3,5.68E-06,0.000916044,0.1070897,0.7529082,0.1170345,3.090642,3.325123,0.2380648,0.01241607,0.3211669,0.06220176
117.4,5.43E-06,0.000876431,0.1026165,0.7843575,0.1122343,3.056741,3.285433,0.2282763,0.01190703,0.3079575,0.0596757
117.5,5.19E-06,0.000838531,0.09833014,0.7903467,0.1076309,3.084163,3.314274,0.2188903,0.01141886,0.2952914,0.05725223
117.6,4.96E-06,0.00080227,0.09422281,0.8167278,0.1096268,3.283413,3.262537,0.2098902,0.01095071,0.2831462,0.06186198
117.7,4.75E-06,0.000767577,0.09028705,0.7832258,0.1051304,3.145357,3.353086,0.2032107,0.01050175,0.2715006,0.05934972
117.8,4.54E-06,0.000734385,0.08651569,0.751098,0.1008185,3.099183,3.388939,0.1948553,0.01007119,0.2603339,0.05693948
117.9,4.34E-06,0.000702627,0.08559293,0.8072433,0.09668337,3.036343,3.596014,0.1868434,0.009658289,0.2496265,0.05462712
118,4.15E-06,0.000672243,0.08201765,0.7741304,0.09271787,3.052357,3.450647,0.179161,0.009262315,0.3382531,0.05240868
118.1,3.97E-06,0.000643173,0.1050046,0.8155429,0.08891502,3.141291,3.359561,0.223904,0.008882575,0.3243409,0.06690886
118.2,3.80E-06,0.00061536,0.1006185,0.8097922,0.1084004,3.10746,3.326869,0.2146977,0.008518403,0.3386566,0.06419164
118.3,3.63E-06,0.00058875,0.09641559,0.791117,0.1039543,2.976803,3.395828,0.20587,0.008169162,0.3247278,0.06294812
118.4,3.47E-06,0.000563291,0.09238824,0.7586656,0.09969059,3.026793,3.315801,0.2366772,0.00783424,0.311372,0.07196558
118.5,3.32E-06,0.000538932,0.08852911,0.7275453,0.09560174,2.977572,3.181761,0.2269457,0.007513049,0.2985654,0.09111288
118.6,3.17E-06,0.000515627,0.08483119,0.7872568,0.09168061,3.018291,3.450891,0.2176144,0.007205026,0.2862856,0.08741272
118.7,3.04E-06,0.000493329,0.08128772,0.7549636,0.0879203,3.040406,3.311389,0.2086667,0.006909631,0.2745109,0.08386283
118.8,2.90E-06,0.000471996,0.09949112,0.7671688,0.08431422,3.073397,3.373969,0.2336579,0.006626348,0.2694589,0.0804571
118.9,2.78E-06,0.000451585,0.0953353,0.7356997,0.08085605,2.944172,3.237577,0.2240506,0.006354678,0.263723,0.07718968
119,2.65E-06,0.000432057,0.09135307,0.7454655,0.08240478,2.833786,3.414437,0.2148383,0.006094147,0.2787597,0.07405495
119.1,2.54E-06,0.000413374,0.08753718,0.786673,0.09170647,2.883034,3.276409,0.2060048,0.005844296,0.3431058,0.07104752
119.2,2.43E-06,0.000395498,0.08388069,0.7550177,0.0879451,2.837746,3.332262,0.2332019,0.005604689,0.328994,0.06816223
119.3,2.32E-06,0.000378395,0.1282706,0.724047,0.1184056,2.753739,3.365177,0.2236133,0.005374906,0.3154627,0.06539411
119.4,2.22E-06,0.000362032,0.1229126,0.6943467,0.1135492,2.870802,3.508557,0.2409934,0.005154544,0.3024879,0.06273841
119.5,2.12E-06,0.000346377,0.1234152,0.708432,0.1088919,2.750096,3.366724,0.2310845,0.004943216,0.3469151,0.06019056
119.6,2.03E-06,0.000331398,0.1182601,0.6793723,0.1044257,2.872198,3.305943,0.2772129,0.004740552,0.3733589,0.05774618
119.7,1.94E-06,0.000317067,0.1133203,0.7163752,0.126316,2.890677,3.223046,0.2658148,0.004546197,0.3580028,0.0642393
119.8,1.86E-06,0.000303356,0.1085868,0.6939297,0.1211351,2.769135,3.471947,0.2548853,0.00435981,0.3432784,0.06163049
119.9,1.77E-06,0.000290238,0.127828,0.6654649,0.1161667,2.652703,3.334475,0.2444052,0.004181065,0.3937583,0.05912764
120,1.70E-06,0.000277687,0.1224885,0.6725385,0.1114021,2.725164,3.205053,0.234356,0.004009648,0.3775632,0.09372044
120.1,1.62E-06,0.000265679,0.1173721,0.6701112,0.1068329,2.7498,3.375615,0.2748735,0.003845259,0.3620343,0.08991438
120.2,1.55E-06,0.00025419,0.1124694,0.6426234,0.103121,2.842051,3.393066,0.2635715,0.00368761,0.347144,0.08626289
120.3,1.48E-06,0.000243198,0.1077714,0.6818501,0.09889142,2.722553,3.316362,0.2527342,0.003536424,0.3425806,0.08275969
120.4,1.42E-06,0.000232681,0.1032697,0.6673836,0.09483536,2.667496,3.186425,0.2423425,0.003391436,0.3284904,0.07939876
120.5,1.36E-06,0.00022262,0.09895608,0.6400077,0.09094565,2.583626,3.289274,0.2395202,0.003252393,0.3164737,0.07617432
120.6,1.30E-06,0.000212993,0.09482261,0.6218337,0.1005463,2.615503,3.230547,0.2296718,0.00311905,0.3303757,0.07308082
120.7,1.24E-06,0.000203782,0.0908618,0.5963262,0.1009733,2.690693,3.099953,0.2337365,0.002991174,0.3167875,0.07011296
120.8,1.19E-06,0.00019497,0.08706643,0.571865,0.09683184,2.577559,3.265592,0.2241259,0.002868541,0.3037582,0.06989957
120.9,1.13E-06,0.000186539,0.0834296,0.6887397,0.1188475,2.670666,3.405492,0.2149105,0.002750935,0.3392267,0.0670609
121,1.09E-06,0.000178472,0.09185221,0.6604878,0.1139729,2.570034,3.422937,0.2060741,0.01541357,0.3252745,0.06433751
121.1,1.04E-06,0.000170754,0.08801547,0.6333947,0.1092983,2.622503,3.324736,0.2981146,0.01478164,0.3118961,0.07922398
121.2,9.92E-07,0.00016337,0.084339,0.6238115,0.1048154,2.512236,3.370811,0.3021575,0.01417562,0.299068,0.07600664
121.3,9.49E-07,0.000156306,0.09450709,0.5982229,0.1005164,2.589807,3.33769,0.2897336,0.01359444,0.2867675,0.07291995
121.4,9.08E-07,0.000149547,0.09055946,0.6139255,0.09639366,2.480915,3.307431,0.2778207,0.01303709,0.2828934,0.07484708
121.5,8.68E-07,0.00014308,0.08677673,0.5887424,0.09244004,2.563712,3.309737,0.2663975,0.01250259,0.2712581,0.07180749
121.6,8.30E-07,0.000136892,0.083152,0.6600514,0.08864858,2.520299,3.347285,0.255444,0.01199,0.2945686,0.06889133
121.7,7.94E-07,0.000130973,0.07967868,0.6329762,0.08501263,2.470066,3.399243,0.244941,0.01149843,0.2824532,0.0660936
121.8,7.59E-07,0.000125309,0.07635044,0.6070117,0.08152581,2.476594,3.312964,0.2348697,0.01102701,0.2740432,0.06340949
121.9,7.26E-07,0.00011989,0.07316122,0.63978,0.078182,2.443121,3.179039,0.2587919,0.01057492,0.262772,0.06083439
122,6.94E-07,0.000114706,0.07010522,0.6135364,0.07497534,2.413931,3.166971,0.2481511,0.01014137,0.3472852,0.05836385
122.1,6.64E-07,0.000109746,0.06717688,0.6831951,0.0719002,2.323679,3.242316,0.2379479,0.00972559,0.3330016,0.05599366
122.2,6.35E-07,0.000105,0.08059383,0.6551706,0.0689512,2.42918,3.23824,0.251341,0.009326856,0.3193054,0.05371971
122.3,6.07E-07,0.000100459,0.07722737,0.6282956,0.06612314,2.40083,3.372504,0.2503349,0.00894447,0.3061726,0.06724099
122.4,5.80E-07,9.61E-05,0.07400152,0.6435962,0.06341108,2.381251,3.236171,0.2400418,0.00857776,0.2935799,0.06451029
122.5,5.55E-07,9.20E-05,0.07091042,0.617196,0.06081025,2.385723,3.342924,0.230172,0.008226086,0.2815051,0.06189048
122.6,5.31E-07,8.80E-05,0.06794845,0.5918787,0.0583161,2.314143,3.521797,0.2207081,0.007888829,0.3150816,0.05937706
122.7,5.08E-07,8.42E-05,0.06511018,0.6512539,0.05592425,2.409077,3.407043,0.2116332,0.0075654,0.3021225,0.05696571
122.8,4.85E-07,8.05E-05,0.06732913,0.6426987,0.0536305,2.353264,3.32103,0.2029315,0.007255231,0.2896964,0.05465229
122.9,4.64E-07,7.71E-05,0.06451675,0.6163353,0.05143083,2.278488,3.326518,0.1945875,0.006957778,0.2777813,0.05243282
123,4.44E-07,7.37E-05,0.06182183,0.5910534,0.06414848,2.314683,3.33252,0.1865867,0.00667252,0.2663563,0.05030349
123.1,4.24E-07,7.05E-05,0.05923949,0.5668085,0.07850751,2.323025,3.197804,0.2375823,0.006398958,0.2554013,0.04826063
123.2,4.06E-07,6.75E-05,0.05676501,0.6309492,0.0752875,2.22535,3.111402,0.2278137,0.006136611,0.2791124,0.04630073
123.3,3.88E-07,6.46E-05,0.05439389,0.6050678,0.1054847,2.252377,3.217369,0.2719349,0.005885019,0.2676327,0.04442042
123.4,3.71E-07,6.18E-05,0.07660683,0.5802481,0.1011582,2.194064,3.463528,0.2607538,0.005643743,0.2566251,0.04261648
123.5,3.55E-07,5.91E-05,0.0734069,0.6242424,0.09700914,2.211002,3.330643,0.2500323,0.005412359,0.2773414,0.04088579
123.6,3.39E-07,5.65E-05,0.07034064,0.6298785,0.09303027,2.118037,3.290309,0.2397518,0.00519046,0.3123453,0.03922539
123.7,3.25E-07,5.41E-05,0.06740246,0.604041,0.08921461,2.150351,3.1573,0.2298939,0.00497766,0.2994987,0.03763242
123.8,3.10E-07,5.18E-05,0.064587,0.5792634,0.08555544,2.1598,3.078806,0.2478456,0.004773584,0.2871805,0.03610414
123.9,2.97E-07,4.95E-05,0.06188916,0.6673423,0.08204636,2.228817,3.240531,0.2376549,0.004577874,0.279039,0.03463792
124,2.84E-07,4.74E-05,0.059304,0.639968,0.08383934,2.202105,3.109534,0.2278833,0.004390189,0.3772626,0.06441987
124.1,2.71E-07,4.53E-05,0.05682683,0.6472113,0.08040065,2.109514,3.318119,0.2185134,0.004210198,0.361746,0.08511348
124.2,2.60E-07,4.34E-05,0.06358945,0.6327907,0.1054265,2.020817,3.31614,0.2095288,0.004037587,0.3468677,0.08165696
124.3,2.48E-07,4.15E-05,0.06093327,0.6683419,0.1011024,2.17902,3.339516,0.2009136,0.003872052,0.3326012,0.07834081
124.4,2.37E-07,3.97E-05,0.05838804,0.6409267,0.09695567,2.0874,3.298352,0.1926526,0.003713304,0.3189215,0.07515933
124.5,2.27E-07,3.80E-05,0.05594912,0.6365575,0.09637391,2.04262,3.165017,0.1847313,0.003561065,0.3058045,0.07210706
124.6,2.17E-07,3.63E-05,0.05361208,0.6181816,0.0924211,1.956735,3.333115,0.1771357,0.003415067,0.2932269,0.06917874
124.7,2.08E-07,3.48E-05,0.09862596,0.6000395,0.08863042,2.05609,3.198375,0.1698524,0.003275054,0.3368456,0.06636934
124.8,1.98E-07,3.33E-05,0.09450628,0.575426,0.08499521,1.969639,3.114338,0.2760615,0.003140782,0.3229913,0.06367403
124.9,1.90E-07,3.18E-05,0.09055868,0.5518221,0.08150911,1.886823,3.063284,0.2647107,0.003012015,0.3097069,0.06108818
125,1.81E-07,3.05E-05,0.08677597,0.5789009,0.07816599,1.882847,3.205831,0.2538266,0.002888528,0.2969688,0.05860735
125.1,1.74E-07,2.91E-05,0.08315127,0.5551545,0.07495998,1.954567,3.185968,0.24339,0.002770103,0.2847547,0.05622726
125.2,1.66E-07,2.79E-05,0.07967798,0.5838714,0.07188547,1.872385,3.196837,0.2381796,0.002656533,0.2730429,0.05394383
125.3,1.59E-07,2.67E-05,0.07634977,0.5599211,0.06893707,1.934504,3.302532,0.253158,0.002547619,0.2618128,0.05175313
125.4,1.52E-07,2.55E-05,0.07316058,0.5621336,0.0661096,1.913442,3.201577,0.2427489,0.002443171,0.2510446,0.0496514
125.5,1.45E-07,2.44E-05,0.07010461,0.539075,0.06339809,1.892884,3.255039,0.2327678,0.002343005,0.2407193,0.04763502
125.6,1.39E-07,2.34E-05,0.06717628,0.5169622,0.0607978,1.834689,3.184286,0.2231971,0.002246946,0.3074894,0.05715884
125.7,1.33E-07,2.23E-05,0.06437028,0.4957565,0.05830416,1.86205,3.253584,0.2174263,0.002154825,0.2948425,0.05483757
125.8,1.27E-07,2.14E-05,0.06168149,0.4754207,0.08998621,1.783758,3.142573,0.2084863,0.00206648,0.2827158,0.05261058
125.9,1.21E-07,2.05E-05,0.05910501,0.5160316,0.0862954,1.708757,3.163763,0.2713124,0.001981758,0.2710879,0.05047403
126,1.16E-07,1.96E-05,0.06317236,0.494864,0.08275596,1.657223,3.188844,0.2601568,0.001900509,0.2599382,0.04842424
126.1,1.11E-07,1.87E-05,0.06053361,0.5064808,0.0793617,1.725675,3.380271,0.2494599,0.001822591,0.2492471,0.04645769
126.2,1.06E-07,1.79E-05,0.05800507,0.4857051,0.07610665,1.75362,3.456707,0.2392029,0.001747868,0.306054,0.04457101
126.3,1.01E-07,1.71E-05,0.0662393,0.4657815,0.07298511,1.772161,3.316971,0.2293676,0.001676208,0.2934662,0.04276095
126.4,9.70E-08,1.64E-05,0.06347244,0.4466753,0.0699916,1.708221,3.336195,0.2199367,0.001607486,0.2813961,0.07325853
126.5,9.28E-08,1.57E-05,0.06106644,0.5274918,0.06712087,1.670665,3.20133,0.2108935,0.001541582,0.2698224,0.07028345
126.6,8.87E-08,1.50E-05,0.08348875,0.5058542,0.06436789,1.746836,3.22213,0.2075551,0.001478379,0.3219922,0.06742918
126.7,8.49E-08,1.44E-05,0.08000136,0.523148,0.06172782,1.705587,3.249338,0.2074528,0.001417768,0.3087488,0.06469084
126.8,8.11E-08,1.37E-05,0.07665964,0.5573162,0.05919604,1.633873,3.220125,0.1989229,0.001359642,0.2960502,0.06206369
126.9,7.76E-08,1.31E-05,0.07345751,0.5344552,0.1132566,1.618798,3.264218,0.2651134,0.001303899,0.2838738,0.05954324
127,7.42E-08,1.26E-05,0.07038914,0.5125319,0.1086114,1.635087,3.217095,0.2610951,0.001250441,0.2947383,0.05712515
127.1,7.10E-08,1.20E-05,0.06744893,0.491508,0.1041566,1.615657,3.318195,0.2503597,0.001199175,0.2826159,0.05480525
127.2,6.79E-08,1.15E-05,0.06463154,0.4713464,0.0998846,1.547725,3.184058,0.2400656,0.001150011,0.270992,0.05257957
127.3,6.49E-08,1.10E-05,0.06193183,0.4850898,0.0957878,1.482649,3.214687,0.2301949,0.001102862,0.2598463,0.05044428
127.4,6.21E-08,1.05E-05,0.06258875,0.4651915,0.09185904,1.463025,3.220979,0.2207299,0.001057646,0.249159,0.0483957
127.5,5.93E-08,1.01E-05,0.05997437,0.4461095,0.0880914,1.493673,3.248725,0.2116542,0.001014285,0.2389112,0.04643031
127.6,5.67E-08,9.65E-06,0.0574692,0.4894178,0.0844783,1.430869,3.254488,0.2029516,0.000972701,0.2290849,0.04454474
127.7,5.43E-08,9.23E-06,0.05506866,0.469342,0.0810134,1.370707,3.194718,0.1946068,0.000932821,0.2196628,0.04273575
127.8,5.19E-08,8.83E-06,0.05276841,0.4500897,0.08007792,1.494879,3.241947,0.1866052,0.000894577,0.2373567,0.04100022
127.9,4.96E-08,8.45E-06,0.05056423,0.5627704,0.0767935,1.441871,3.169318,0.1789325,0.000857901,0.2275944,0.03933517
128,4.75E-08,8.08E-06,0.04845212,0.5396857,0.07364379,1.444052,3.08282,0.1715754,0.000822728,0.3052993,0.03773774
128.1,4.54E-08,7.74E-06,0.04642824,0.5175478,0.07062326,1.453908,3.263923,0.1645207,0.000788998,0.2927425,0.03620518
128.2,4.34E-08,7.40E-06,0.0444889,0.4963181,0.07919803,1.475221,3.168181,0.1577561,0.00075665,0.2807022,0.03473486
128.3,4.15E-08,7.08E-06,0.04263056,0.4849306,0.0759497,1.413193,3.37788,0.1512696,0.000725629,0.2993704,0.03332425
128.4,3.97E-08,6.77E-06,0.04084985,0.4650388,0.0728346,1.377735,3.24133,0.1450499,0.000695879,0.2870575,0.03197093
128.5,3.79E-08,6.48E-06,0.03914353,0.445963,0.06984726,1.382511,3.140715,0.1390858,0.000667349,0.2752509,0.03067257
128.6,3.63E-08,6.20E-06,0.03750847,0.4276697,0.06698246,1.469173,3.188364,0.133367,0.000639989,0.26393,0.02942693
128.7,3.47E-08,5.93E-06,0.03594171,0.4335209,0.06423515,1.4074,3.059475,0.1278834,0.00061375,0.2530747,0.02823188
128.8,3.32E-08,5.68E-06,0.0344404,0.415738,0.06160052,1.35213,2.964299,0.1441971,0.000588588,0.3065939,0.02708537
128.9,3.17E-08,5.43E-06,0.0330018,0.3986845,0.05907396,1.375288,3.046258,0.1382682,0.000564457,0.2939838,0.02598541
129,3.03E-08,5.20E-06,0.03162329,0.4936045,0.05665102,1.457863,3.201881,0.132583,0.000541315,0.3191441,0.02493012
129.1,2.90E-08,4.97E-06,0.03030236,0.5049293,0.05432746,1.427375,3.072446,0.1271316,0.000519122,0.3060179,0.02391769
